customer_tweet_id,customer_text,brand_reply_id,brand_reply_text
9123.0,@AmazonHelp Hello? So how do I contact someone if I can't log in?! I'm really concerned about what is happening with my acct and who has access to it!,9126,@117632 Hi Emma. I understand. You can use this link (which doesn't require a log in) to get in touch: https://t.co/zYVX1Qi29G ^DC
9129.0,@AmazonHelp It looks as though someone has changed the email address linked to my acct &amp; I can no longer log in. Help!,9128,"@117632 We're here to help! Please, reach us phone or e-mail so we can investigate: https://t.co/jzvkhdlrK5 ^EB"
9132.0,Haha @117634 has been sneakily charging me $9.99 SINCE FEBRUARY for a service I never use💩🙈👎 $90 gone!!! Thanks @AmazonHelp,9130,@117633 Oh no! We'd like to review these charges and available options with you. Please reach us here: https://t.co/hApLpMlfHN. ^EZ
9137.0,@AmazonHelp Had a package scheduled for delivery today and it didn’t come I’m not happy,9136,@117636 I'm sorry your shipment hasn't arrived; what is the latest status on the order: https://t.co/Y5jpI9gRhE? ^LR
9144.0,"@AmazonHelp Solved, Thank You",9143,@117638 You're welcome. Do keep us posted for any further assistance. ^MK
9765.0,"@AmazonHelp Order date
06-Oct-2017
Order #
406-8895581-1413106
Order total
   3,719.00 (1 item) check out yourself",9768,"@117789 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. ^MK"
9766.0,@AmazonHelp What support team are you talking about ? I called twice n they make it sound like they will graciously refund my money. But then nothing,9769,"@117789 Sorry for this ordeal, Benish. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^HD"
9770.0,@AmazonHelp I have had the hassle to provide my concern on the given link twice and it’s a pain. Use the details I already mentioned. I m not doing it,9771,@117789 Please share your details from the link provided for us to look into your concern and assist you further. (2/2) ^SV
9770.0,@AmazonHelp I have had the hassle to provide my concern on the given link twice and it’s a pain. Use the details I already mentioned. I m not doing it,9772,"@117789 I get your concern, Benish. As this is a public platform, we wouldn't be able to check your order/account related info. (1/2)^SV"
9773.0,@AmazonHelp Incredible! I shouldn’t post my details here Coz it’s public. While you can’t access it being in Amazon! Are you kidding me ?,9774,@117789 We haven't received your details. Kindly share your details here: https://t.co/JzRdscmdH9 and I'll get in touch soon. ^AK
9775.0,"@AmazonHelp Order date
06-Oct-2017
Order #
406-8895581-1413106
Order total
   3,719.00 (delete it again)",9776,"@117789 Please don't provide your order details, as we consider them to be personal info. Our page is visible to the public. (2/2) ^GK"
9775.0,"@AmazonHelp Order date
06-Oct-2017
Order #
406-8895581-1413106
Order total
   3,719.00 (delete it again)",9777,@117789 We've received your details and we'll reach out to you soon. (1/2) ^GK
9780.0,@AmazonHelp I've returned several things lately and don't want Amazon to think I'm abusing the return policy.,9782,@117790 I understand! Returns can be made as long as they fall under this policy: https://t.co/i3QyGkjfQI. Hope this helps! ^BL
9790.0,@AmazonHelp I already chatted with help and am still not convinced i'll get the right item because clearly the warehouse workers can't read.,9792,@117793 Please keep us posted if a replacement was provided. We want to ensure you receive the correct phone case. ^EZ
9802.0,"@AmazonHelp Haven’t received any mail, can you please resend mail to __email__",9800,@117791 I just checked and can see that we have sent you an email correspondence. Request you to please check your spam folder. ^MK
9801.0,"@AmazonHelp I have checked there is no email from amazon, and amazon is in safe senders list.",9803,"@117791 If you haven't received any email, please share your details here: https://t.co/GIJyeYqKE0 and we'll get back to you. ^HD"
9804.0,@AmazonHelp I have filled the details,9805,"@117791 If you've shared your details in the link, we'll check and get back to you with an update soon. ^MK"
9810.0,@AmazonHelp Was sent this item in 6x9 size. Trying to return &amp; UPS did not show up today. I'd keep item if I could get refund for price difference. https://t.co/G1a6por32Z,9809,@117798 We would like to investigate further with you. Please reach out to us at your convenience: https://t.co/hApLpMlfHN ^JP
9817.0,Please explain this @AmazonHelp https://t.co/VJ4d1ii4PH,9815,@117800 I'm sorry it hasn't arrived! We strive to meet the delivery date in your confirmation e-mail. Have we missed that date? ^MO
9819.0,@AmazonHelp if thats the case because if I pay for overnight shipping/delivery i expect to get what I paid for.,9818,"@117801 (2/2) If we’ve missed the date in our order confirmation e-mail, please let us know here: https://t.co/hApLpMlfHN! ^WT"
9819.0,@AmazonHelp if thats the case because if I pay for overnight shipping/delivery i expect to get what I paid for.,9820,@117801 I'm sorry for the wait! One-Day shipping refers to transit time in business days once an order's shipped! (1/2)
9955.0,"@AmazonHelp amazon just doesn’t seem to get it together, poor customer service, warranty is a scam",9954,@117845 Sorry to hear you're having issues with your Fire tablet. Seems to be a bit of an issue with the link above. Please provide info here: https://t.co/R55eEQwSEs so we can look into this for you. ^ES
9957.0,"@AmazonHelp I was on the phone for an hour; kids fire tablet not working , warranty is a lie and your agents are rude.",9956,@117845 I'm sorry for this poor experience. We'd like to look into this. Please pass your details to us here: https://t.co/vQp02VsuI4 ^RR
10321.0,"@AmazonHelp I have a package that is showing as delivered last Friday, however it has not been and there is no note. Thanks",10320,@117870 I'm sorry for any concern this causes! We'd like a chance to look into this with you by phone or chat here: https://t.co/JzP7hlA23B ^WT
10629.0,@AmazonHelp why doesn't blue light filter work on kids account on the fire kids edition?,10627,@117946 I'm sorry! Blue Shade isn't a supported feature on child profiles. ^WT
10633.0,@AmazonHelp I have an order that was supposed to be here on the 25th which has not arrived yet.,10635,"@117948 What does the current tracking indicate? Also, who does the tracking indicate as carrier?: https://t.co/PyACxvY8Qo ^VB"
10636.0,"@AmazonHelp My apologies, it says now that the delivery date is October 31st. Still hasn't come though.",10638,"@117948 Hi Mark!

Deliveries will run up until 21:00.  Let us know what happens.

Chuck H"
10640.0,@AmazonHelp No package.,10641,@117948 I'm sorry it hasn't arrived! Please get in touch with us here: https://t.co/hApLpMlfHN for available options. ^EZ
10637.0,"@AmazonHelp The tracking indicated as here, and then, it seemed to go back in time, saying it was not here anymore. I believe it's USPS",10642,@117948 Please get in touch with us here: https://t.co/Q7Ftz6nj80 and we'd be happy to review available options with you. ^EZ
10645.0,@AmazonHelp did amazon get hacked?,10644,@117949 We'd like to help! Have you noticed any unauthorized activity on your account? ^VB
10664.0,@AmazonHelp @115766 Can I get a confirmation that it will ship tomorrow?,10663,@117957 We always strive to get your order to you at the stated expected delivery time that is stated at the time of checkout ^CH
11015.0,"@AmazonHelp Didn’t know I needed to. Is that really a thing?! But still Prime shipping should be 2 days, correct?",11013,"@118078 Yes, Release-Date Delivery is definitely a thing and the Amazon Prime two day shipping does mean two days after processed. ^CN"
11021.0,@AmazonHelp The carrier doesn't sell free 2 day shipping as part of a membership. Amazon does.,11025,@118079 We'd still like to help. What does the tracking show in Your Orders: https://t.co/PCtircFm5C? Who is the carrier here? ^SJ
11027.0,"@AmazonHelp I called customer serv, they called usps and the usps rep blamed your routing. The second the usps rep was off the phone Amazon blamed usps",11028,"@118079 When you were on the phone with us, did we mention a date as to when we could provide more options? ^TN"
11030.0,"@AmazonHelp They did not. The wrinkle is, I board a plane for the U.K. In the am and these items were part of the attire for the wedding im in.",11031,"@118079 Hey, Mike! Were the other late items also shipped via USPS? You can check here: https://t.co/Y5jpI9gRhE ^LA"
11032.0,@AmazonHelp Yes,11033,@118079 I hope you are willing to give us a chance in the future to make things right. ^TN (2/2)
11032.0,@AmazonHelp Yes,11034,"@118079 I'm sorry we let you down on this order. If the order arrives too late, you can return them for a full refund. ^TN (1/2)"
11038.0,@AmazonHelp Yeah I know how to check it. There's no information still,11040,@118081 Please keep an eye on your e-mails and check your junk/spam folder. We'll let you know once we've confirmed a date. ^NM
11044.0,@AmazonHelp you keep insisting you havnt taken any money from me dispite proof! #givememymoneyback https://t.co/CeRSmNOEdK,11043,"@118083 Thanks for reaching out, Gemma! We have responded to your direct message. Please respond to us there! ^HM"
11046.0,@AmazonHelp at 7 it said it was out for delivery by 8 pm. It now says sorry for your package being late and will arrive by November 3rd,11045,@117955 I am so sorry about that! Who was the carrier? You can find that info here: https://t.co/Y5jpI9gRhE? ^BA
11049.0,@AmazonHelp Original promised delivery date was yesterday to this Friday.,11047,@118084 Please give us a call here: https://t.co/Q7Ftz6nj80 so we can take a look into this with you! ^TR
11048.0,"@AmazonHelp Thanks, I called. The agent says the order has been received, but not shipped. Still anticipate a Friday delivery",11050,@118084 Thanks for the information. Please let us know if your order doesn't arrive by Friday. ^EZ
11053.0,@AmazonHelp it's been 7 days &amp; my @115821 order still hasn't shipped. #fail https://t.co/apV29xdWuM,11052,@118084 I'm sorry that your package has not shipped! Did we miss the promised Delivery date found here: https://t.co/Y5jpI9gRhE  ^LM
11055.0,"@AmazonHelp リプありがとうございます！
それがデビット機能は付いていないので不思議だったのです。

いずれにせよ取り消されるみたいで安心しました！",11057,"@118085 重複してのご請求は行いませんので、ご安心くださいませ。
なお、万が一、重複している場合や取り消しがされない場合には、確認させていただきますので、カスタマーサービスにご連絡ください。https://t.co/bwBU0NvYIn TY"
